"","logFC","logCPM","PValue"
"ANK1",1.0028139209296,5.03497708495329,0.0307823090673953
"ANKDD1A",-0.13203989090103,1.54047463794955,0.723182506051705
"ANKFY1",-0.0998537498139636,8.18018006361497,0.528327487716208
"ANKH",0.0553523453273755,6.525675383228,0.745574787964146
"ANKIB1",0.386436088510995,5.5321355682051,0.112301446211656
"ANKLE1",-0.0182743089304464,2.72177180794939,0.957209967445721
"ANKLE2",0.129662492254298,6.73655281891434,0.406458930520336
"ANKMY2",0.164669260123281,4.14205431572001,0.351784598091015
"ANKRA2",0.213992640319043,4.50626937257191,0.275207145290423
"ANKRD10",0.249223662224537,7.08283665828064,0.22932810217204
"ANKRD11",0.0310642830464753,8.12983109751485,0.854405826289808
"ANKRD12",0.697521850389322,7.02625203503853,0.0248329946922162
"ANKRD13A",-0.4693239160242,6.79891154152337,0.101557373276691
"ANKRD13C",0.686085897940534,3.63673229511917,0.0177180694681883
"ANKRD13D",-0.0514553548524676,2.32958856524687,0.930176690422171
"ANKRD16",-0.111814070540024,4.10744988298066,0.550192802425586
"ANKRD17",0.0847145134146534,7.02868004615543,0.566389252738352
"ANKRD2",-0.348274843535881,1.85200832436469,0.392815944028634
"ANKRD23",-0.0477940550938823,1.83578759915367,0.846097241241745
"ANKRD24",-0.62430245172433,3.14899596810665,0.0190320793065279
"ANKRD26",0.839568265366798,2.54900729512684,0.020399304630155
"ANKRD27",0.0334218291492365,6.02778346579302,0.797468561802212
"ANKRD28",0.423781404885013,4.45776917141218,0.0715669903799637
"ANKRD31",0.229716343284484,4.30008854949367,0.439412846235426
"ANKRD33B",0.0861785137149295,2.08693125178565,0.743151984742197
"ANKRD35",-0.310478058724295,2.50888941653887,0.375473208899679
"ANKRD37",0.0463453365246979,2.65441398497997,0.917086019438803
"ANKRD39",-0.0415774849150461,5.23772632856662,0.815308968835445
"ANKRD40",0.0728649156422272,6.29241949742504,0.59533352524575
"ANKRD42",0.611516943800241,3.85931351127085,0.000330596826146089
"ANKRD44",0.220604845687706,6.92293443633301,0.280995542505094
"ANKRD46",0.279154441139497,3.66597161495927,0.203446071962616
"ANKRD49",0.277880144754566,4.50971203605498,0.177869404407576
"ANKRD50",0.712421165926796,2.25694275706512,0.0493687015553532
"ANKRD52",-0.145361296058788,6.29653228190609,0.420515722200102
"ANKRD54",-0.296404553846281,4.11844481862945,0.283388164936961
"ANKRD6",-0.11270471989822,2.3232063560171,0.711205433540847
"ANKS1A",-0.105013632600987,5.26285129203068,0.692044240087668
"ANKS1B",-0.202288860180849,2.81620461302175,0.393224889020443
"ANKS3",-0.0678727988255627,2.50827260745299,0.722540352725823
"ANKS4B",0.140273071284654,4.7462162786183,0.35123821531093
"ANKS6",0.0845766921289756,3.6061662400601,0.640055701611604
"ANKZF1",0.00213651370022078,4.00683214625737,0.974870345671921
"ANLN",0.221003970047742,2.27313960363018,0.480259834774969
